0.11302,0.13248,0.14335,0.17378,0.20824,0.23522,0.25805,0.2855,0.30945,0.35085,0.37247,0.40753,0.44359,0.48095,0.50972,0.54822,1.2753,1.3113,1.3406,1.3445,1.2844,1.1195,0.92442,0.88606,0.9459,0.97602,1.016,1.0368,1.0326,0.99068,0.97736,0.98519
0.16319,0.15402,0.17445,0.20139,0.22474,0.25249,0.28652,0.32822,0.35524,0.40454,0.43002,0.4789,0.51682,0.55706,0.6111,0.65577,1.4416,1.4906,1.511,1.5086,1.4428,1.2708,1.0497,1.0003,1.0638,1.0992,1.1395,1.1662,1.1612,1.1237,1.108,1.1188
0.17155,0.1706,0.18524,0.20752,0.23125,0.26477,0.30265,0.34417,0.38024,0.42157,0.45691,0.50657,0.55241,0.59577,0.65727,0.71174,1.5129,1.5707,1.5808,1.5738,1.5047,1.3321,1.0936,1.0406,1.0993,1.141,1.184,1.211,1.2066,1.1787,1.1588,1.1697
0.13811,0.11756,0.16112,0.17838,0.20694,0.2452,0.27623,0.31547,0.35223,0.39068,0.42437,0.46571,0.51502,0.56438,0.62118,0.68348,1.4276,1.4937,1.4973,1.4865,1.4213,1.2593,1.0134,0.95701,1.0099,1.0604,1.0952,1.1225,1.1211,1.1037,1.0834,1.0866
0.12616,0.12171,0.14589,0.15742,0.17785,0.19762,0.22614,0.25202,0.28264,0.31505,0.34746,0.38168,0.42218,0.46525,0.5068,0.56413,1.1254,1.1842,1.1863,1.1683,1.1283,1.0077,0.78765,0.73128,0.77019,0.81725,0.84242,0.85989,0.86771,0.86684,0.85756,0.84301
0.075996,0.093533,0.086866,0.098105,0.10795,0.12471,0.14105,0.16019,0.18353,0.20074,0.2243,0.24024,0.2672,0.30021,0.33325,0.38415,0.67499,0.70687,0.70516,0.68338,0.66602,0.61106,0.46349,0.42104,0.43927,0.4699,0.47624,0.48681,0.49454,0.51128,0.50625,0.48304
0.10108,0.096018,0.07925,0.092992,0.098827,0.10514,0.12013,0.12575,0.1263,0.1404,0.14659,0.15492,0.15966,0.16576,0.16978,0.18139,0.48771,0.48346,0.4944,0.49631,0.47191,0.41873,0.36001,0.34899,0.36563,0.37919,0.39668,0.41082,0.40659,0.38311,0.38056,0.39282
0.10586,0.098504,0.095751,0.11293,0.12618,0.14351,0.15066,0.1672,0.17871,0.19496,0.19956,0.21102,0.22,0.22514,0.23638,0.25218,0.6738,0.68251,0.6932,0.69454,0.66484,0.59327,0.50439,0.48771,0.50694,0.53103,0.55134,0.56666,0.56408,0.54015,0.53375,0.5467
0.11422,0.12419,0.1186,0.13185,0.15223,0.17076,0.18119,0.201,0.21486,0.23191,0.2399,0.25421,0.26771,0.27379,0.29663,0.30266,0.79804,0.81786,0.82715,0.82688,0.79591,0.71188,0.60285,0.57737,0.59978,0.62783,0.64967,0.66952,0.66915,0.646,0.63521,0.6484
0.11302,0.13496,0.13891,0.14924,0.16569,0.17766,0.19904,0.21567,0.23444,0.24837,0.2641,0.27722,0.29247,0.30099,0.32131,0.33229,0.84984,0.87774,0.88332,0.88119,0.84862,0.76237,0.641,0.61156,0.63607,0.66709,0.68964,0.7057,0.70625,0.68988,0.67678,0.68748
0.10944,0.11673,0.12812,0.13748,0.15831,0.18112,0.19458,0.20897,0.2239,0.24577,0.26168,0.27541,0.28318,0.30413,0.31653,0.32845,0.81924,0.85262,0.85364,0.84854,0.81935,0.74247,0.62268,0.59271,0.61339,0.64277,0.66532,0.67842,0.67961,0.66804,0.65365,0.66502
0.090329,0.092704,0.11733,0.10526,0.13703,0.15541,0.16473,0.18314,0.19468,0.2143,0.22538,0.23171,0.24734,0.25836,0.27248,0.29004,0.67478,0.71136,0.70924,0.70337,0.68489,0.6264,0.52154,0.49644,0.51079,0.53621,0.55275,0.56213,0.56745,0.56469,0.55022,0.55934
0.064051,0.065359,0.083693,0.08021,0.095788,0.11281,0.12287,0.12671,0.14015,0.14849,0.15197,0.16112,0.16817,0.18067,0.1987,0.21212,0.43094,0.46245,0.45896,0.45075,0.44399,0.41443,0.34127,0.32344,0.32995,0.35023,0.35452,0.35907,0.36768,0.37522,0.36387,0.36099
0.03336,0.044173,0.058536,0.084708,0.10675,0.11296,0.13335,0.14777,0.16684,0.17025,0.2112,0.23249,0.26333,0.27026,0.28547,0.31571,0.4636,0.47497,0.48801,0.50294,0.45789,0.39771,0.3214,0.33283,0.3449,0.34941,0.3534,0.36927,0.36465,0.33358,0.31568,0.33095
0.073501,0.093892,0.11794,0.14468,0.16937,0.18726,0.21707,0.25014,0.27839,0.2993,0.36226,0.39874,0.45181,0.47102,0.50531,0.5519,0.8089,0.83601,0.86122,0.8786,0.81843,0.71926,0.59251,0.58964,0.6134,0.63156,0.64151,0.66767,0.66665,0.62519,0.60321,0.61633
0.12775,0.13137,0.16454,0.18624,0.2231,0.24405,0.28398,0.3236,0.36142,0.39777,0.46878,0.52578,0.59462,0.63401,0.68868,0.74658,1.0611,1.1003,1.1341,1.1445,1.0756,0.95331,0.79256,0.77607,0.80548,0.83564,0.85138,0.88095,0.88294,0.83889,0.813,0.82332
0.14293,0.14361,0.17502,0.19427,0.24613,0.26798,0.3176,0.35783,0.40084,0.456,0.52876,0.59426,0.66662,0.7283,0.79041,0.86578,1.1764,1.236,1.2799,1.2802,1.1992,1.0591,0.89207,0.85585,0.88261,0.91954,0.94244,0.97076,0.97257,0.92339,0.89034,0.89869
0.17982,0.15815,0.18434,0.21032,0.25219,0.28084,0.32457,0.37169,0.42964,0.48739,0.54966,0.6158,0.68982,0.7607,0.83457,0.90193,1.1857,1.2511,1.3044,1.2963,1.2157,1.0615,0.90237,0.84571,0.86587,0.90148,0.92954,0.95305,0.95764,0.91065,0.8628,0.87111
0.14836,0.15202,0.17677,0.1938,0.23441,0.26834,0.30745,0.35104,0.41091,0.47237,0.50959,0.56934,0.63521,0.70369,0.76783,0.83549,1.0726,1.1277,1.1769,1.1593,1.0964,0.95423,0.81815,0.74062,0.75356,0.78444,0.80942,0.83034,0.8411,0.81039,0.7594,0.7593
0.12341,0.13137,0.14066,0.15885,0.18553,0.21298,0.24054,0.27522,0.32983,0.38597,0.39536,0.44326,0.49168,0.54995,0.60828,0.66231,0.81796,0.85109,0.88337,0.85843,0.82341,0.72619,0.62587,0.54168,0.54852,0.57304,0.59132,0.60313,0.61556,0.61352,0.57846,0.56367
0.0377,0.080889,0.072514,0.083291,0.09625,0.12225,0.14318,0.16104,0.19983,0.24537,0.23808,0.26613,0.28991,0.32727,0.37628,0.41219,0.47339,0.48722,0.49964,0.47061,0.45998,0.41658,0.36751,0.2979,0.29718,0.31301,0.32317,0.3241,0.33172,0.34444,0.33125,0.30705
0.078925,0.069415,0.082416,0.10785,0.11685,0.12904,0.1435,0.16104,0.16795,0.17722,0.19925,0.22136,0.23554,0.24224,0.25743,0.28542,0.83763,0.85621,0.88464,0.9006,0.83601,0.69939,0.51709,0.52599,0.57145,0.59978,0.62067,0.64754,0.63797,0.60783,0.58834,0.60595
0.131,0.1199,0.14299,0.16546,0.18715,0.19726,0.20851,0.23421,0.25239,0.2545,0.29283,0.3196,0.33896,0.35724,0.38125,0.41268,1.1516,1.181,1.2134,1.2284,1.1554,0.98479,0.74447,0.73596,0.79245,0.82732,0.85633,0.88685,0.88101,0.84993,0.82916,0.84354
0.13209,0.14591,0.16105,0.19332,0.21341,0.23084,0.25988,0.27404,0.29516,0.31326,0.34708,0.37502,0.40324,0.42619,0.45668,0.49988,1.3299,1.3677,1.4017,1.4091,1.3295,1.1455,0.88629,0.8594,0.92064,0.95644,0.98862,1.0191,1.0162,0.98946,0.96449,0.97201
0.1527,0.16579,0.17619,0.20749,0.22755,0.24798,0.27257,0.2938,0.31921,0.34626,0.37023,0.39994,0.43151,0.46103,0.49315,0.54116,1.386,1.4207,1.4518,1.452,1.3768,1.1963,0.94199,0.8913,0.94742,0.98304,1.0167,1.0488,1.046,1.0256,1.0048,1.0031
0.12883,0.15815,0.16338,0.18718,0.21421,0.22584,0.25576,0.27138,0.30159,0.3307,0.34534,0.37187,0.39865,0.4335,0.47032,0.516,1.2446,1.2762,1.3016,1.29,1.2347,1.0855,0.85911,0.79087,0.83582,0.87154,0.90048,0.92377,0.92511,0.91822,0.89922,0.88874
0.074586,0.092363,0.11503,0.12674,0.14998,0.16476,0.18346,0.19969,0.22695,0.25369,0.26371,0.28428,0.3003,0.33555,0.3681,0.40388,0.89468,0.91782,0.92978,0.90933,0.88281,0.78882,0.62492,0.557,0.58163,0.61265,0.63466,0.64278,0.64761,0.65279,0.63964,0.62315
0.071331,0.085478,0.079504,0.072902,0.090998,0.099032,0.11242,0.12063,0.14419,0.16059,0.1664,0.17465,0.18576,0.20642,0.24056,0.26441,0.48368,0.49983,0.49593,0.4698,0.46528,0.43053,0.34382,0.2942,0.30259,0.32339,0.33679,0.33379,0.33718,0.34658,0.34652,0.32198
0.10171,0.10537,0.1063,0.11257,0.14473,0.13082,0.14762,0.15338,0.15593,0.15763,0.18407,0.19934,0.21548,0.21519,0.22741,0.24243,0.54084,0.55495,0.56803,0.58273,0.5454,0.48422,0.4049,0.4041,0.42466,0.43723,0.44679,0.46286,0.46031,0.43989,0.43155,0.44536
0.11581,0.12296,0.13775,0.15602,0.17543,0.18726,0.20565,0.22212,0.23058,0.24403,0.26919,0.29371,0.31504,0.31801,0.34105,0.36065,0.75442,0.77331,0.79232,0.80201,0.76512,0.68311,0.58499,0.56714,0.58762,0.60845,0.62366,0.64157,0.64078,0.62056,0.60201,0.61871
0.14944,0.15202,0.16221,0.18671,0.21664,0.21798,0.24783,0.26637,0.28314,0.29769,0.32817,0.35542,0.37811,0.39403,0.41996,0.44345,0.88706,0.9031,0.92254,0.92349,0.88795,0.79708,0.69297,0.66084,0.68042,0.70672,0.72339,0.74068,0.74255,0.72572,0.70541,0.71626
0.12992,0.13367,0.16803,0.18057,0.21664,0.23619,0.26115,0.27758,0.30607,0.32989,0.34758,0.3697,0.39599,0.41449,0.44005,0.46959,0.9404,0.95447,0.97442,0.97183,0.93331,0.84351,0.731,0.69281,0.71546,0.74042,0.75901,0.77692,0.77724,0.7632,0.74363,0.75086
0.14293,0.15356,0.16687,0.18907,0.21704,0.23548,0.25544,0.27345,0.30718,0.33231,0.34534,0.36268,0.39019,0.41254,0.43583,0.46568,0.95307,0.96735,0.98504,0.98167,0.94013,0.85395,0.73663,0.69592,0.71774,0.74455,0.76367,0.77934,0.78158,0.77015,0.75212,0.75616
0.14076,0.14438,0.14357,0.16924,0.20048,0.21333,0.23546,0.25752,0.28314,0.30789,0.31672,0.33606,0.36168,0.38257,0.41226,0.43955,0.93175,0.94386,0.95935,0.95366,0.915,0.83015,0.72411,0.67497,0.69551,0.72165,0.73861,0.75294,0.75516,0.74504,0.72896,0.7288
0.099538,0.12066,0.12435,0.12863,0.15362,0.17654,0.19202,0.21444,0.24344,0.27355,0.27416,0.28936,0.30996,0.32824,0.35519,0.38947,0.82187,0.83409,0.84716,0.83546,0.80775,0.73663,0.65098,0.5943,0.61105,0.63405,0.65061,0.65867,0.66199,0.65867,0.64383,0.63775
0.070246,0.067886,0.083581,0.089903,0.10756,0.12689,0.14064,0.15101,0.17578,0.20325,0.1995,0.21628,0.2266,0.25125,0.27381,0.2969,0.5948,0.60403,0.60879,0.59161,0.5808,0.53782,0.47803,0.42853,0.43755,0.45394,0.46726,0.46725,0.47019,0.47765,0.46349,0.45412
0.058269,0.063598,0.062641,0.082637,0.097325,0.10667,0.1278,0.14944,0.16578,0.18991,0.21877,0.25067,0.2796,0.30057,0.33952,0.36061,0.5594,0.58881,0.59827,0.5801,0.54366,0.48826,0.42582,0.40686,0.41112,0.4192,0.4257,0.42951,0.42147,0.39728,0.3641,0.37341
0.072967,0.070292,0.10001,0.10331,0.12912,0.14694,0.17611,0.19837,0.23058,0.2624,0.30854,0.34442,0.39007,0.42892,0.47377,0.51398,0.78498,0.83094,0.85312,0.83613,0.78538,0.70151,0.60764,0.57673,0.58486,0.60444,0.6122,0.62194,0.61518,0.58767,0.54348,0.55182
0.098164,0.088144,0.10454,0.12031,0.1392,0.16071,0.1878,0.21794,0.25218,0.28837,0.34111,0.38847,0.4326,0.48365,0.54372,0.58201,0.86142,0.90938,0.9447,0.93282,0.88175,0.78189,0.6669,0.62865,0.63812,0.66207,0.67322,0.68906,0.68803,0.65346,0.60926,0.61411
0.069817,0.060622,0.098881,0.10331,0.12175,0.13799,0.16503,0.19031,0.22545,0.2624,0.30009,0.34607,0.39031,0.43943,0.48825,0.53812,0.75424,0.79267,0.83409,0.82824,0.78988,0.69296,0.58223,0.54648,0.55626,0.576,0.58591,0.60177,0.60598,0.57959,0.54337,0.53808
0.072967,0.062854,0.071701,0.078962,0.085305,0.10357,0.12196,0.14196,0.16686,0.18657,0.2166,0.24949,0.2834,0.32017,0.36112,0.39986,0.51221,0.53187,0.56551,0.56711,0.54299,0.47703,0.39627,0.36669,0.37524,0.38836,0.39507,0.40575,0.41067,0.40202,0.3832,0.37059
0.061418,0.059135,0.063208,0.085394,0.10508,0.11286,0.12657,0.14484,0.15201,0.16677,0.17992,0.19649,0.20738,0.22624,0.24356,0.26795,0.8468,0.88115,0.89952,0.88859,0.85376,0.73933,0.57189,0.54632,0.58196,0.61342,0.64008,0.65742,0.65089,0.63246,0.59276,0.60702
0.092915,0.079218,0.09152,0.12215,0.13455,0.15038,0.16534,0.18427,0.20142,0.21587,0.2347,0.25255,0.26487,0.2836,0.31253,0.34354,1.04,1.0863,1.1129,1.1089,1.0677,0.92797,0.70579,0.66044,0.70809,0.74267,0.77996,0.80688,0.80932,0.78913,0.75449,0.75919
0.063518,0.079218,0.086424,0.11158,0.13222,0.14797,0.15703,0.17736,0.18711,0.21639,0.22794,0.24807,0.26725,0.28097,0.31179,0.34329,1.018,1.0562,1.0822,1.0926,1.0483,0.90924,0.68568,0.62988,0.68002,0.70944,0.74728,0.77428,0.77994,0.76004,0.74332,0.73587
0.060368,0.063598,0.063774,0.10055,0.10043,0.11837,0.13303,0.1434,0.15984,0.175,0.18813,0.20897,0.22044,0.23509,0.26467,0.28916,0.78936,0.81815,0.83948,0.85373,0.82386,0.7123,0.53034,0.47682,0.52001,0.54045,0.57113,0.59611,0.60218,0.58507,0.58514,0.56917
0.079266,0.074755,0.094918,0.10469,0.098489,0.11389,0.11857,0.13419,0.13662,0.15032,0.15893,0.17717,0.19122,0.20689,0.21779,0.23356,0.48403,0.49948,0.50382,0.49164,0.46903,0.42895,0.38245,0.36608,0.37309,0.38559,0.38997,0.39483,0.39269,0.37711,0.35386,0.37014
0.11916,0.1179,0.13795,0.15706,0.16751,0.19238,0.19826,0.22111,0.23436,0.25546,0.27089,0.29165,0.31951,0.33953,0.36137,0.38377,0.74217,0.7617,0.77057,0.75802,0.72957,0.67552,0.59547,0.5709,0.58211,0.60144,0.6106,0.62067,0.6167,0.6031,0.57334,0.59102
0.18005,0.17666,0.2025,0.22138,0.24428,0.26397,0.28257,0.30544,0.32589,0.34569,0.37296,0.40213,0.42238,0.45138,0.48089,0.50935,0.89708,0.91971,0.92871,0.91736,0.88841,0.82333,0.72416,0.69554,0.70988,0.72988,0.7459,0.75802,0.75521,0.74443,0.71596,0.73216
0.1895,0.19377,0.22515,0.2563,0.2881,0.31802,0.34226,0.36789,0.39069,0.41356,0.43763,0.46479,0.48985,0.52284,0.55378,0.58274,0.96359,0.98271,0.99267,0.98322,0.95547,0.88524,0.78201,0.75037,0.76306,0.78354,0.80243,0.8139,0.81683,0.80446,0.77934,0.78859
0.21995,0.22203,0.24781,0.27605,0.31757,0.34349,0.37057,0.40185,0.42255,0.44621,0.47335,0.50106,0.52811,0.5563,0.5879,0.61761,0.98174,0.99786,1.0087,1.0012,0.96846,0.8962,0.79368,0.76074,0.77576,0.79604,0.81295,0.82761,0.83101,0.82072,0.79761,0.80357
0.1853,0.20418,0.22119,0.24573,0.28732,0.31664,0.34257,0.3702,0.3996,0.4205,0.44898,0.47562,0.50055,0.52882,0.56237,0.59932,0.95622,0.96982,0.98102,0.97672,0.94347,0.86935,0.76529,0.73732,0.75236,0.77351,0.78941,0.80218,0.80603,0.796,0.77861,0.78127
0.16536,0.16848,0.18099,0.2076,0.23769,0.25502,0.28626,0.31177,0.33723,0.35444,0.38744,0.41085,0.43854,0.46668,0.50126,0.53641,0.88267,0.89527,0.90751,0.90733,0.8745,0.80486,0.69967,0.67365,0.68863,0.70899,0.72465,0.73937,0.74416,0.73347,0.71784,0.71729
0.10866,0.11567,0.12493,0.13869,0.17061,0.18549,0.20842,0.22485,0.25056,0.26935,0.29358,0.31379,0.34066,0.36343,0.39744,0.42742,0.72403,0.73432,0.74546,0.74832,0.72424,0.66344,0.57089,0.54602,0.55938,0.5769,0.59071,0.60353,0.60919,0.59985,0.59171,0.58686
0.049869,0.049465,0.063774,0.084934,0.10082,0.10839,0.12719,0.14225,0.16038,0.17372,0.18909,0.20285,0.22329,0.23963,0.26467,0.29574,0.48211,0.48782,0.49817,0.50413,0.49027,0.44638,0.37922,0.35855,0.36989,0.38058,0.38814,0.3993,0.40341,0.39672,0.39751,0.38726
0.041623,0.06873,0.055032,0.066359,0.091211,0.1054,0.12475,0.13985,0.16968,0.19785,0.22726,0.25922,0.29621,0.33614,0.36523,0.41069,0.38831,0.39857,0.40352,0.4025,0.3753,0.33168,0.28425,0.26775,0.27542,0.27927,0.28312,0.29006,0.2877,0.26804,0.25285,0.25739
0.10022,0.072743,0.082453,0.07444,0.10741,0.10167,0.14255,0.15981,0.17841,0.20891,0.23183,0.27184,0.30888,0.34763,0.39206,0.43365,0.37153,0.38491,0.3955,0.38903,0.37076,0.3296,0.27862,0.26097,0.26332,0.26994,0.27457,0.28006,0.28094,0.27015,0.25324,0.25613
0.054485,0.088797,0.070266,0.075062,0.092256,0.096082,0.10405,0.11567,0.13803,0.14079,0.1525,0.1636,0.17999,0.18547,0.20619,0.22669,0.59991,0.60863,0.61826,0.6358,0.60038,0.52023,0.41868,0.40177,0.4272,0.44551,0.45735,0.47377,0.46314,0.43357,0.41944,0.42647
0.041623,0.069733,0.068742,0.093089,0.10794,0.11332,0.12682,0.13448,0.15113,0.16949,0.18482,0.20525,0.21451,0.23495,0.25495,0.28554,0.76471,0.78265,0.79588,0.80836,0.77412,0.6786,0.53257,0.49755,0.52621,0.55633,0.5768,0.59637,0.59364,0.57156,0.55456,0.5537
0.074493,0.079767,0.091593,0.098684,0.10114,0.10354,0.12144,0.13179,0.15659,0.16396,0.1796,0.19484,0.20659,0.23016,0.25168,0.27908,0.66457,0.68179,0.69459,0.69374,0.67093,0.59318,0.4565,0.41678,0.43306,0.46671,0.48272,0.49527,0.4988,0.4943,0.4821,0.4738
0.12023,0.11589,0.11216,0.14282,0.15812,0.17202,0.19057,0.20625,0.21698,0.23174,0.25599,0.26995,0.29748,0.31443,0.33578,0.35733,0.79308,0.81131,0.81048,0.82036,0.7775,0.70671,0.6149,0.58064,0.59936,0.61024,0.61399,0.63258,0.62318,0.57542,0.57062,0.58502
0.14166,0.15402,0.1571,0.21431,0.22607,0.2554,0.27418,0.29491,0.31667,0.3424,0.37058,0.39524,0.42764,0.44914,0.47943,0.50221,0.98585,1.0086,1.0153,1.0134,0.97406,0.89428,0.78475,0.74149,0.75747,0.77421,0.78274,0.79608,0.79029,0.75268,0.74321,0.7548
0.18882,0.21622,0.2226,0.27212,0.29872,0.32714,0.34662,0.3759,0.3989,0.43577,0.46068,0.49055,0.51757,0.54363,0.58283,0.60827,1.0569,1.0784,1.0848,1.0788,1.0397,0.96001,0.84582,0.80114,0.81433,0.83377,0.84261,0.85359,0.84884,0.82396,0.80914,0.81856
